id,name,rating,genre,year,director,star,company,runtime
101299,The Hunger Games: Catching Fire,PG-13,Action,2013,Francis Lawrence,Jennifer Lawrence,Color Force,146.0
204082,Homefront,R,Action,2013,Gary Fleder,Jason Statham,Open Road Films (II),100.0
87818,Movie 43,R,Comedy,2013,Directors,Emma Stone,Relativity Media,94.0
72190,World War Z,PG-13,Action,2013,Marc Forster,Brad Pitt,Paramount Pictures,116.0
76203,12 Years a Slave,R,Biography,2013,Steve McQueen,Chiwetel Ejiofor,New Regency Productions,134.0
72559,G.I. Joe: Retaliation,PG-13,Action,2013,Jon M. Chu,Dwayne Johnson,Paramount Pictures,110.0
152532,Dallas Buyers Club,R,Biography,2013,Jean-Marc Vallée,Matthew McConaughey,Truth Entertainment (II),117.0
116745,The Secret Life of Walter Mitty,PG,Adventure,2013,Ben Stiller,Ben Stiller,Twentieth Century Fox,114.0
68726,Pacific Rim,PG-13,Action,2013,Guillermo del Toro,Idris Elba,Warner Bros.,131.0
49519,The Croods,PG,Animation,2013,Kirk DeMicco,Nicolas Cage,DreamWorks Animation,98.0
109414,This Is the End,R,Comedy,2013,Evan Goldberg,James Franco,Columbia Pictures,107.0
147773,The Way Way Back,PG-13,Comedy,2013,Nat Faxon,Steve Carell,Sycamore Pictures,103.0
116741,The Internship,PG-13,Comedy,2013,Shawn Levy,Vince Vaughn,Twentieth Century Fox,119.0
68724,Elysium,R,Action,2013,Neill Blomkamp,Matt Damon,TriStar Pictures,109.0
60304,Hansel & Gretel: Witch Hunters,R,Action,2013,Tommy Wirkola,Jeremy Renner,Paramount Pictures,88.0
109424,Captain Phillips,PG-13,Adventure,2013,Paul Greengrass,Tom Hanks,Scott Rudin Productions,134.0
109428,Evil Dead,R,Horror,2013,Fede Alvarez,Jane Levy,TriStar Pictures,91.0
117251,White House Down,PG-13,Action,2013,Roland Emmerich,Channing Tatum,Columbia Pictures,131.0
181886,Enemy,R,Drama,2013,Denis Villeneuve,Jake Gyllenhaal,Pathé,91.0
117263,Olympus Has Fallen,R,Action,2013,Antoine Fuqua,Gerard Butler,Millennium Films,119.0
193756,Lone Survivor,R,Action,2013,Peter Berg,Mark Wahlberg,Film 44,121.0
68728,Oz the Great and Powerful,PG,Adventure,2013,Sam Raimi,James Franco,Walt Disney Pictures,130.0
134374,Pain & Gain,R,Action,2013,Michael Bay,Mark Wahlberg,Paramount Pictures,129.0
670,Oldboy,R,Action,2003,Park Chan-Wook,Choi Min-sik,Show East,120.0
164457,Out of the Furnace,R,Action,2013,Scott Cooper,Christian Bale,Appian Way,116.0
220289,Coherence,Not Rated,Drama,2013,James Ward Byrkit,Emily Baldoni,Bellanova Films,89.0
80274,Ender's Game,PG-13,Action,2013,Gavin Hood,Harrison Ford,Summit Entertainment,114.0
109443,Anchorman 2: the Legend Continues,PG-13,Comedy,2013,Adam McKay,Will Ferrell,Paramount Pictures,119.0
107985,The World's End,R,Comedy,2013,Edgar Wright,Simon Pegg,Universal Pictures,109.0
86825,Stoker,R,Drama,2013,Park Chan-Wook,Mia Wasikowska,Fox Searchlight Pictures,99.0
123553,The Mortal Instruments: City of Bones,PG-13,Action,2013,Harald Zwart,Lily Collins,Screen Gems,130.0
132232,Mama,PG-13,Fantasy,2013,Andy Muschietti,Jessica Chastain,Universal Pictures,100.0
87421,Riddick,R,Action,2013,David Twohy,Vin Diesel,Riddick Canada Productions,119.0
47964,A Good Day to Die Hard,R,Action,2013,John Moore,Bruce Willis,Twentieth Century Fox,98.0
107846,Escape Plan,R,Action,2013,Mikael Håfström,Sylvester Stallone,Summit Entertainment,115.0
76170,The Wolverine,PG-13,Action,2013,James Mangold,Hugh Jackman,Twentieth Century Fox,126.0
76617,Texas Chainsaw,R,Horror,2013,John Luessenhop,Alexandra Daddario,Lionsgate,92.0
93456,Despicable Me 2,PG,Animation,2013,Pierre Coffin,Steve Carell,Universal Pictures,98.0
64686,47 Ronin,PG-13,Action,2013,Carl Rinsch,Keanu Reeves,Bluegrass Films,128.0
111190,Adore,R,Drama,2013,Anne Fontaine,Naomi Watts,Gaumont,112.0
106747,Machete Kills,R,Action,2013,Robert Rodriguez,Danny Trejo,AR Films,107.0
82654,Warm Bodies,PG-13,Comedy,2013,Jonathan Levine,Nicholas Hoult,Summit Entertainment,98.0
76285,Percy Jackson: Sea of Monsters,PG,Adventure,2013,Thor Freudenthal,Logan Lerman,Fox 2000 Pictures,106.0
160588,Blue Jasmine,PG-13,Comedy,2013,Woody Allen,Cate Blanchett,Gravier Productions,98.0
249397,Nymphomaniac: Vol. II,Not Rated,Drama,2013,Lars von Trier,Charlotte Gainsbourg,Zentropa Entertainments,124.0
112949,Safe Haven,PG-13,Drama,2013,Lasse Hallström,Julianne Hough,Relativity Media,115.0
82682,Gangster Squad,R,Action,2013,Ruben Fleischer,Sean Penn,Warner Bros.,113.0
152737,August: Osage County,R,Comedy,2013,John Wells,Meryl Streep,The Weinstein Company,121.0
210479,Locke,R,Drama,2013,Steven Knight,Tom Hardy,IM Global,85.0
132344,Before Midnight,R,Drama,2013,Richard Linklater,Ethan Hawke,Faliro House Productions,109.0
184314,Young & Beautiful,Not Rated,Drama,2013,François Ozon,Marine Vacth,Mandarin Films,95.0
198277,Begin Again,R,Comedy,2013,John Carney,Keira Knightley,Exclusive Media Group,104.0
157547,Oculus,R,Horror,2013,Mike Flanagan,Karen Gillan,Intrepid Pictures,104.0
171540,Big Bad Wolves,Not Rated,Drama,2013,Aharon Keshales,Lior Ashkenazi,United Channel Movies,110.0
109091,The Counselor,R,Crime,2013,Ridley Scott,Michael Fassbender,Fox 2000 Pictures,117.0
119283,Parker,R,Action,2013,Taylor Hackford,Jason Statham,Incentive Filmed Entertainment,118.0
158011,The Call,R,Crime,2013,Brad Anderson,Halle Berry,TriStar Pictures,94.0
4258,Scary Movie V,PG-13,Comedy,2013,Malcolm D. Lee,Simon Rex,Dimension Films,86.0
49524,R.I.P.D.,PG-13,Action,2013,Robert Schwentke,Ryan Reynolds,Universal Pictures,96.0
86829,Inside Llewyn Davis,R,Comedy,2013,Ethan Coen,Oscar Isaac,CBS Films,104.0
129139,The To Do List,R,Comedy,2013,Maggie Carey,Aubrey Plaza,3 Arts Entertainment,104.0
133805,Carrie,R,Drama,2013,Kimberly Peirce,Chloë Grace Moretz,Metro-Goldwyn-Mayer (MGM),100.0
57201,The Lone Ranger,PG-13,Action,2013,Gore Verbinski,Johnny Depp,Walt Disney Pictures,150.0
1255,The Host,R,Action,2006,Bong Joon Ho,Kang-ho Song,Chungeorahm Film,120.0
77950,Turbo,PG,Animation,2013,David Soren,Ryan Reynolds,DreamWorks Animation,96.0
212716,What If,PG-13,Comedy,2013,Michael Dowse,Daniel Radcliffe,No Trace Camping,98.0
136400,2 Guns,R,Action,2013,Baltasar Kormákur,Denzel Washington,Universal Pictures,109.0
209263,Enough Said,PG-13,Comedy,2013,Nicole Holofcener,Julia Louis-Dreyfus,Fox Searchlight Pictures,93.0
109421,Side Effects,R,Crime,2013,Steven Soderbergh,Rooney Mara,Endgame Entertainment,106.0
136795,The Heat,R,Action,2013,Paul Feig,Sandra Bullock,Twentieth Century Fox,117.0
91586,Insidious: Chapter 2,PG-13,Horror,2013,James Wan,Patrick Wilson,FilmDistrict,106.0
220820,Redemption,R,Action,2013,Steven Knight,Jason Statham,Lionsgate,100.0
205601,Belle,PG,Biography,2013,Amma Asante,Gugu Mbatha-Raw,DJ Films,100.0
149509,Horns,R,Comedy,2013,Alexandre Aja,Daniel Radcliffe,Red Granite Pictures,120.0
82700,After Earth,PG-13,Action,2013,M. Night Shyamalan,Jaden Smith,Columbia Pictures,100.0
132363,Lee Daniels' The Butler,PG-13,Biography,2013,Lee Daniels,Forest Whitaker,Follow Through Productions,132.0
77987,Only God Forgives,R,Action,2013,Nicolas Winding Refn,Ryan Gosling,Space Rocket Nation,90.0
146216,RED 2,PG-13,Action,2013,Dean Parisot,Bruce Willis,Summit Entertainment,116.0
190955,Blood Ties,R,Action,2013,Guillaume Canet,Clive Owen,Trésor Films,127.0
179144,The Great Beauty,Not Rated,Drama,2013,Paolo Sorrentino,Toni Servillo,Indigo Film,141.0
102362,Dead Man Down,R,Action,2013,Niels Arden Oplev,Colin Farrell,FilmDistrict,118.0
157386,The Spectacular Now,R,Comedy,2013,James Ponsoldt,Miles Teller,Andrew Lauren Productions,95.0
109410,42,PG-13,Biography,2013,Brian Helgeland,Chadwick Boseman,Warner Bros.,128.0
152742,The Best Offer,R,Crime,2013,Giuseppe Tornatore,Geoffrey Rush,Paco Cinematografica,131.0
76640,The Last Stand,R,Action,2013,Jee-woon Kim,Arnold Schwarzenegger,CJ Entertainment,107.0
85889,Filth,R,Comedy,2013,Jon S. Baird,James McAvoy,Steel Mill Pictures,97.0
209185,The Grand Seduction,PG-13,Comedy,2013,Don McKellar,Taylor Kitsch,Max Films Productions,113.0
207768,I Spit on Your Grave 2,R,Horror,2013,Steven R. Monroe,Jemma Dallender,Cinetel Films,106.0
169813,Short Term 12,R,Drama,2013,Destin Daniel Cretton,Brie Larson,Animal Kingdom,96.0
140823,Saving Mr. Banks,PG-13,Biography,2013,John Lee Hancock,Emma Thompson,Walt Disney Pictures,125.0
203833,The Book Thief,PG-13,Drama,2013,Brian Percival,Sophie Nélisse,Fox 2000 Pictures,131.0
109439,The Hangover Part III,R,Comedy,2013,Todd Phillips,Bradley Cooper,Green Hat Films,100.0
77805,Lovelace,R,Biography,2013,Rob Epstein,Amanda Seyfried,Millennium Films,93.0
96936,The Bling Ring,R,Biography,2013,Sofia Coppola,Katie Chang,American Zoetrope,90.0
112205,The Family,R,Comedy,2013,Luc Besson,Robert De Niro,EuropaCorp,111.0
149870,The Wind Rises,PG-13,Animation,2013,Hayao Miyazaki,Hideaki Anno,Studio Ghibli,126.0
209189,Life of Crime,R,Comedy,2013,Daniel Schechter,Jennifer Aniston,Abbolita Productions,98.0
15940,Beautiful Creatures,R,Comedy,2000,Bill Eagles,Rachel Weisz,Arts Council of England,86.0
72559,Joe,R,Crime,2013,David Gordon Green,Nicolas Cage,Worldview Entertainment,117.0
146239,Delivery Man,PG-13,Comedy,2013,Ken Scott,Vince Vaughn,Dreamworks Pictures,105.0
156708,Afternoon Delight,R,Comedy,2013,Joey Soloway,Kathryn Hahn,Whitewater Films,98.0
64807,Grudge Match,PG-13,Comedy,2013,Peter Segal,Robert De Niro,Callahan Filmworks,113.0
151960,Planes,PG,Animation,2013,Klay Hall,Carlos Alazraqui,Prana Studios,91.0
109451,Cloudy with a Chance of Meatballs 2,PG,Animation,2013,Cody Cameron,Bill Hader,Columbia Pictures,95.0
81005,Jack the Giant Slayer,PG-13,Adventure,2013,Bryan Singer,Nicholas Hoult,New Line Cinema,114.0
188166,Blue Ruin,R,Crime,2013,Jeremy Saulnier,Macon Blair,The Lab of Madness,90.0
116711,Epic,PG,Animation,2013,Chris Wedge,Amanda Seyfried,Twentieth Century Fox Animation,102.0
145135,Dark Skies,PG-13,Horror,2013,Scott Stewart,Keri Russell,Alliance Films,97.0
129670,Nebraska,R,Adventure,2013,Alexander Payne,Bruce Dern,Paramount Vantage,115.0
156700,The Kings of Summer,R,Adventure,2013,Jordan Vogt-Roberts,Nick Robinson,Big Beach Films,95.0
206324,Bhaag Milkha Bhaag,Not Rated,Biography,2013,Rakeysh Omprakash Mehra,Farhan Akhtar,Rakeysh Omprakash Mehra Pictures,186.0
130150,Labor Day,PG-13,Drama,2013,Jason Reitman,Kate Winslet,Indian Paintbrush,111.0
68727,Trance,R,Crime,2013,Danny Boyle,James McAvoy,Pathé,101.0
98357,Broken City,R,Action,2013,Allen Hughes,Mark Wahlberg,Emmett/Furla/Oasis Films (EFO Films),109.0
157834,The Zero Theorem,R,Comedy,2013,Terry Gilliam,Christoph Waltz,Voltage Pictures,107.0
152747,All Is Lost,PG-13,Action,2013,J.C. Chandor,Robert Redford,Roadside Attractions,106.0
107285,Anna,PG-13,Drama,1987,Yurek Bogayevicz,Sally Kirkland,Magnus Films,100.0
192145,Third Person,R,Drama,2013,Paul Haggis,Liam Neeson,Corsan,137.0
209361,One Chance,PG-13,Biography,2013,David Frankel,James Corden,Relevant Entertainment,103.0
44865,The Grandmaster,PG-13,Action,2013,Kar-Wai Wong,Tony Chiu-Wai Leung,Block 2 Pictures,130.0
124459,The Incredible Burt Wonderstone,PG-13,Comedy,2013,Don Scardino,Steve Carell,New Line Cinema,100.0
156711,Austenland,PG-13,Comedy,2013,Jerusha Hess,Keri Russell,Fickle Fish Films,97.0
87567,The Big Wedding,R,Comedy,2013,Justin Zackham,Robert De Niro,Two Ton Films,89.0
157370,Kill Your Darlings,R,Biography,2013,John Krokidas,Daniel Radcliffe,Killer Films,104.0
134411,Snitch,PG-13,Action,2013,Ric Roman Waugh,Dwayne Johnson,Exclusive Media Group,112.0
77931,The Smurfs 2,PG,Animation,2013,Raja Gosnell,Neil Patrick Harris,Columbia Pictures,105.0
137093,Last Vegas,PG-13,Comedy,2013,Jon Turteltaub,Robert De Niro,CBS Films,105.0
157354,Fruitvale Station,R,Biography,2013,Ryan Coogler,Michael B. Jordan,Forest Whitaker's Significant Productions,85.0
192132,Palo Alto,R,Drama,2013,Gia Coppola,Emma Roberts,American Zoetrope,100.0
208134,Bad Grandpa,R,Comedy,2013,Jeff Tremaine,Johnny Knoxville,Dickhouse Productions,92.0
205220,Philomena,PG-13,Biography,2013,Stephen Frears,Judi Dench,The Weinstein Company,98.0
109729,The Canyons,R,Drama,2013,Paul Schrader,Lindsay Lohan,Prettybird,99.0
115782,Jobs,PG-13,Biography,2013,Joshua Michael Stern,Ashton Kutcher,Open Road Films (II),128.0
174772,Europa Report,PG-13,Action,2013,Sebastián Cordero,Sharlto Copley,Wayfare Entertainment,90.0
152599,The Immigrant,R,Drama,2013,James Gray,Marion Cotillard,Worldview Entertainment,120.0
150117,I Give It a Year,R,Comedy,2013,Dan Mazer,Rose Byrne,StudioCanal,97.0
209276,Starred Up,Not Rated,Crime,2013,David Mackenzie,Jack O'Connell,Film4,106.0
107811,21 & Over,R,Comedy,2013,Jon Lucas,Miles Teller,Relativity Media,93.0
158908,The Inevitable Defeat of Mister & Pete,R,Drama,2013,George Tillman Jr.,Skylan Brooks,iDeal Partners Film Fund,108.0
91745,Romeo and Juliet,PG-13,Drama,2013,Carlo Carlei,Hailee Steinfeld,Amber Entertainment,118.0
146238,Runner Runner,R,Crime,2013,Brad Furman,Ben Affleck,New Regency Productions,88.0
139038,A Haunted House,R,Comedy,2013,Michael Tiddes,Marlon Wayans,Open Road Films,86.0
149871,The Tale of The Princess Kaguya,PG,Animation,2013,Isao Takahata,Chloë Grace Moretz,Studio Ghibli,137.0
146015,The Double,R,Comedy,2013,Richard Ayoade,Jesse Eisenberg,Alcove Entertainment,93.0
185008,Yeh Jawaani Hai Deewani,Not Rated,Drama,2013,Ayan Mukherjee,Ranbir Kapoor,Dharma Productions,160.0
162215,How I Live Now,R,Action,2013,Kevin Macdonald,Saoirse Ronan,Film4,101.0
145197,Upstream Color,Not Rated,Drama,2013,Shane Carruth,Amy Seimetz,erbp,96.0
209262,Parkland,PG-13,Drama,2013,Peter Landesman,Zac Efron,Exclusive Media Group,93.0
179111,A Field in England,Not Rated,Drama,2013,Ben Wheatley,Julian Barratt,Film4,90.0
172226,In Secret,R,Crime,2013,Charlie Stratton,Elizabeth Olsen,LD Entertainment,107.0
115348,Paranoia,PG-13,Drama,2013,Robert Luketic,Liam Hemsworth,Relativity Media,106.0
152780,The Past,PG-13,Drama,2013,Asghar Farhadi,Bérénice Bejo,Memento Films Production,130.0
158907,Breathe In,R,Drama,2013,Drake Doremus,Felicity Jones,Indian Paintbrush,98.0
159117,V/H/S/2,R,Horror,2013,Directors,Lawrence Michael Levine,The Collective Studios,96.0
74461,Knights of Badassdom,R,Action,2013,Joe Lynch,Ryan Kwanten,Bayview Films,86.0
152795,The Congress,Not Rated,Animation,2013,Ari Folman,Robin Wright,Bridgit Folman Film Gang,122.0
162903,The Fifth Estate,R,Biography,2013,Bill Condon,Benedict Cumberbatch,Dreamworks Pictures,128.0
209274,Ida,PG-13,Drama,2013,Pawel Pawlikowski,Agata Kulesza,Opus Film,82.0
209249,The Love Punch,PG-13,Comedy,2013,Joel Hopkins,Pierce Brosnan,Process Media,94.0
108322,Tracks,PG-13,Adventure,2013,John Curran,Mia Wasikowska,See-Saw Films,112.0
209403,Bad Words,R,Comedy,2013,Jason Bateman,Jason Bateman,Aggregate Films,89.0
157360,In a World...,R,Comedy,2013,Lake Bell,Lake Bell,3311 Productions,93.0
152748,Ain't Them Bodies Saints,R,Crime,2013,David Lowery,Rooney Mara,Sailor Bear,96.0
76544,Man of Tai Chi,R,Action,2013,Keanu Reeves,Tiger Hu Chen,China Film Group Corporation (CFGC),105.0
87499,The East,PG-13,Crime,2013,Zal Batmanglij,Brit Marling,Dune Entertainment,116.0
191714,The Lunchbox,PG,Drama,2013,Ritesh Batra,Irrfan Khan,Sikhya Entertainment,104.0
13761,New World,Not Rated,Action,2013,Park Hoon-jung,Jung-jae Lee,Sanai Pictures,135.0
41602,Charlie Countryman,R,Action,2013,Fredrik Bond,Shia LaBeouf,Media Pro Pictures,103.0
146227,Getaway,PG-13,Action,2013,Courtney Solomon,Ethan Hawke,After Dark Films,90.0
118340,Guardians of the Galaxy,PG-13,Action,2014,James Gunn,Chris Pratt,Marvel Studios,121.0
157336,Interstellar,PG-13,Adventure,2014,Christopher Nolan,Matthew McConaughey,Paramount Pictures,169.0
245891,John Wick,R,Action,2014,Chad Stahelski,Keanu Reeves,Summit Entertainment,101.0
137113,Edge of Tomorrow,PG-13,Action,2014,Doug Liman,Tom Cruise,Warner Bros.,113.0
210577,Gone Girl,R,Drama,2014,David Fincher,Ben Affleck,Twentieth Century Fox,149.0
100402,Captain America: The Winter Soldier,PG-13,Action,2014,Anthony Russo,Chris Evans,Marvel Entertainment,136.0
120467,The Grand Budapest Hotel,R,Adventure,2014,Wes Anderson,Ralph Fiennes,Fox Searchlight Pictures,99.0
244786,Whiplash,R,Drama,2014,Damien Chazelle,Miles Teller,Bold Films,106.0
207703,Kingsman: The Secret Service,R,Action,2014,Matthew Vaughn,Colin Firth,Twentieth Century Fox,129.0
264660,Ex Machina,R,Drama,2014,Alex Garland,Alicia Vikander,A24,108.0
157350,Divergent,PG-13,Action,2014,Neil Burger,Shailene Woodley,Summit Entertainment,139.0
242582,Nightcrawler,R,Crime,2014,Dan Gilroy,Jake Gyllenhaal,Bold Films,117.0
122917,The Hobbit: The Battle of the Five Armies,PG-13,Adventure,2014,Peter Jackson,Ian McKellen,New Line Cinema,144.0
156022,The Equalizer,R,Action,2014,Antoine Fuqua,Denzel Washington,Columbia Pictures,132.0
198663,The Maze Runner,PG-13,Action,2014,Wes Ball,Dylan O'Brien,Twentieth Century Fox,113.0
240832,Lucy,R,Action,2014,Luc Besson,Scarlett Johansson,EuropaCorp,89.0
212778,Chef,R,Adventure,2014,Jon Favreau,Jon Favreau,Aldamisa Entertainment,114.0
246741,What We Do in the Shadows,R,Comedy,2014,Jemaine Clement,Jemaine Clement,Unison Films,86.0
205596,The Imitation Game,PG-13,Biography,2014,Morten Tyldum,Benedict Cumberbatch,Black Bear Pictures,114.0
228150,Fury,R,Action,2014,David Ayer,Brad Pitt,Columbia Pictures,134.0
127585,X-Men: Days of Future Past,PG-13,Action,2014,Bryan Singer,Patrick Stewart,Twentieth Century Fox,132.0
206487,Predestination,R,Action,2014,Michael Spierig,Ethan Hawke,Screen Australia,97.0
238636,The Purge: Anarchy,R,Action,2014,James DeMonaco,Frank Grillo,Universal Pictures,103.0
194662,Birdman or (The Unexpected Virtue of Ignorance),R,Comedy,2014,Alejandro G. Iñárritu,Michael Keaton,New Regency Productions,119.0
270303,It Follows,R,Horror,2014,David Robert Mitchell,Maika Monroe,Northern Lights Films,100.0
232672,Blended,PG-13,Comedy,2014,Frank Coraci,Adam Sandler,Gulfstream Pictures,117.0
26452,Hercules,PG,Adventure,1983,Luigi Cozzi,Lou Ferrigno,Cannon Films Inc.,98.0
205587,The Judge,R,Crime,2014,David Dobkin,Robert Downey Jr.,Warner Bros.,141.0
15739,Annie,PG,Comedy,1982,John Huston,Aileen Quinn,Columbia Pictures,127.0
929,Godzilla,PG-13,Action,1998,Roland Emmerich,Matthew Broderick,Centropolis Film Productions,139.0
227156,The Giver,PG-13,Drama,2014,Phillip Noyce,Brenton Thwaites,Tonik Productions,97.0
53182,300: Rise of an Empire,R,Action,2014,Noam Murro,Sullivan Stapleton,Warner Bros.,102.0
190859,American Sniper,R,Action,2014,Clint Eastwood,Bradley Cooper,Warner Bros.,133.0
200727,"Love, Rosie",R,Comedy,2014,Christian Ditter,Lily Collins,Canyon Creek Films,102.0
177572,Big Hero 6,PG,Animation,2014,Don Hall,Ryan Potter,FortyFour Studios,102.0
102382,The Amazing Spider-Man 2,PG-13,Action,2014,Marc Webb,Andrew Garfield,Marvel Enterprises,142.0
102651,Maleficent,PG,Action,2014,Robert Stromberg,Angelina Jolie,Jolie Pas,97.0
224141,Into the Woods,PG,Adventure,2014,Rob Marshall,Anna Kendrick,BBL Motion Picture Studios,125.0
227306,Unbroken,PG-13,Action,2014,Angelina Jolie,Jack O'Connell,3 Arts Entertainment,137.0
137106,The Lego Movie,PG,Animation,2014,Christopher Miller,Chris Pratt,Warner Bros.,100.0
131631,The Hunger Games: Mockingjay - Part 1,PG-13,Action,2014,Francis Lawrence,Jennifer Lawrence,Lionsgate,123.0
246403,Tusk,R,Comedy,2014,Kevin Smith,Justin Long,SModcast Pictures,102.0
181533,Night at the Museum: Secret of the Tomb,PG,Adventure,2014,Shawn Levy,Ben Stiller,Twentieth Century Fox,98.0
222935,The Fault in Our Stars,PG-13,Drama,2014,Josh Boone,Shailene Woodley,Fox 2000 Pictures,126.0
256274,"As Above, So Below",R,Horror,2014,John Erick Dowdle,Perdita Weeks,Legendary Entertainment,93.0
250546,Annabelle,R,Horror,2014,John R. Leonetti,Ward Horton,New Line Cinema,99.0
85350,Boyhood,R,Drama,2014,Richard Linklater,Ellar Coltrane,IFC Productions,165.0
266856,The Theory of Everything,PG-13,Biography,2014,James Marsh,Eddie Redmayne,Working Title Films,123.0
138103,The Expendables 3,PG-13,Action,2014,Patrick Hughes,Sylvester Stallone,Lionsgate,126.0
228967,The Interview,R,Action,2014,Evan Goldberg,James Franco,Columbia Pictures,112.0
154400,The Drop,R,Crime,2014,Michaël R. Roskam,Tom Hardy,Big Screen Productions,106.0
91314,Transformers: Age of Extinction,PG-13,Action,2014,Michael Bay,Mark Wahlberg,Paramount Pictures,165.0
171274,Inherent Vice,R,Comedy,2014,Paul Thomas Anderson,Joaquin Phoenix,Ghoulardi Film Company,148.0
19507,Neighbors,R,Comedy,1981,John G. Avildsen,John Belushi,Columbia Pictures,94.0
242224,The Babadook,Not Rated,Drama,2014,Jennifer Kent,Essie Davis,Screen Australia,94.0
225886,Sex Tape,R,Comedy,2014,Jake Kasdan,Jason Segel,Columbia Pictures,94.0
193610,The Other Woman,PG-13,Comedy,2014,Nick Cassavetes,Cameron Diaz,Twentieth Century Fox,109.0
265195,Wild Tales,R,Comedy,2014,Damián Szifron,Darío Grandinetti,Kramer & Sigman Films,122.0
228970,Wild,R,Adventure,2014,Jean-Marc Vallée,Reese Witherspoon,Bob Industries,115.0
87492,Foxcatcher,R,Biography,2014,Bennett Miller,Steve Carell,Annapurna Pictures,134.0
241848,The Guest,R,Action,2014,Adam Wingard,Dan Stevens,HanWay Films,100.0
1498,Teenage Mutant Ninja Turtles,PG,Action,1990,Steve Barron,Judith Hoag,888 Productions,93.0
5548,RoboCop,R,Action,1987,Paul Verhoeven,Peter Weller,Orion Pictures,102.0
187017,22 Jump Street,R,Action,2014,Phil Lord,Channing Tatum,Columbia Pictures,112.0
119450,Dawn of the Planet of the Apes,PG-13,Action,2014,Matt Reeves,Gary Oldman,Chernin Entertainment,130.0
189,Sin City: A Dame to Kill for,R,Action,2014,Frank Miller,Mickey Rourke,Aldamisa Entertainment,102.0
254473,Brick Mansions,PG-13,Action,2014,Camille Delamarre,Paul Walker,Relativity Media,90.0
203739,Vampire Academy,PG-13,Action,2014,Mark Waters,Zoey Deutch,Angry Films,104.0
152760,The Monuments Men,PG-13,Comedy,2014,George Clooney,George Clooney,Columbia Pictures,118.0
254191,Honeymoon,R,Drama,2014,Leigh Janiak,Rose Leslie,Fewlas Entertainment,87.0
100042,Dumb and Dumber to,PG-13,Comedy,2014,Bobby Farrelly,Jim Carrey,Universal Pictures,109.0
283350,Before We Go,PG-13,Comedy,2014,Chris Evans,Chris Evans,G4 Productions,95.0
82702,How to Train Your Dragon 2,PG,Animation,2014,Dean DeBlois,Jay Baruchel,DreamWorks Animation,102.0
86834,Noah,PG-13,Action,2014,Darren Aronofsky,Russell Crowe,Paramount Pictures,138.0
169917,A Walk Among the Tombstones,R,Action,2014,Scott Frank,Liam Neeson,1984 Private Defense Contractors,114.0
136797,Need for Speed,PG-13,Action,2014,Scott Waugh,Aaron Paul,Dreamworks Pictures,132.0
172385,Rio 2,G,Animation,2014,Carlos Saldanha,Jesse Eisenberg,Twentieth Century Fox Animation,101.0
68737,Seventh Son,PG-13,Action,2014,Sergei Bodrov,Ben Barnes,Beijing Skywheel Entertainment Co.,102.0
147441,Exodus: Gods and Kings,PG-13,Action,2014,Ridley Scott,Christian Bale,Chernin Entertainment,150.0
188161,A Million Ways to Die in the West,R,Comedy,2014,Seth MacFarlane,Seth MacFarlane,Bluegrass Films,116.0
144336,Sabotage,R,Action,2014,David Ayer,Arnold Schwarzenegger,Open Road Films (II),109.0
116149,Paddington,PG,Animation,2014,Paul King,Hugh Bonneville,StudioCanal,95.0
225574,Non-Stop,PG-13,Action,2014,Jaume Collet-Serra,Liam Neeson,StudioCanal,106.0
239571,The Best of Me,PG-13,Drama,2014,Michael Hoffman,James Marsden,DiNovi Pictures,118.0
227159,Horrible Bosses 2,R,Comedy,2014,Sean Anders,Jason Bateman,BenderSpink,108.0
239678,This Is Where I Leave You,R,Comedy,2014,Shawn Levy,Jason Bateman,21 Laps Entertainment,103.0
216282,Into the Storm,PG-13,Action,2014,Steven Quale,Richard Armitage,Broken Road Productions,89.0
270946,Penguins of Madagascar,PG,Animation,2014,Eric Darnell,Tom McGrath,DreamWorks Animation,92.0
137094,Jack Ryan: Shadow Recruit,PG-13,Action,2014,Kenneth Branagh,Chris Pine,Paramount Pictures,105.0
265177,Mommy,R,Drama,2014,Xavier Dolan,Anne Dorval,Les Films Séville,139.0
284689,Testament of Youth,PG-13,Biography,2014,James Kent,Alicia Vikander,BBC Films,129.0
241843,Cooties,R,Action,2014,Jonathan Milott,Elijah Wood,SpectreVision,88.0
228326,The Book of Life,PG,Animation,2014,Jorge R. Gutiérrez,Diego Luna,Reel FX Creative Studios,95.0
284303,Goodnight Mommy,R,Horror,2014,Severin Fiala,Lukas Schwarz,Ulrich Seidl Film Produktion GmbH,99.0
254904,The November Man,R,Action,2014,Roger Donaldson,Pierce Brosnan,Relativity Media,108.0
49017,Dracula Untold,PG-13,Action,2014,Gary Shore,Luke Evans,Universal Pictures,92.0
277685,Unfriended,R,Horror,2014,Levan Gabriadze,Heather Sossaman,Bazelevs Production,83.0
244267,I Origins,R,Drama,2014,Mike Cahill,Michael Pitt,Verisimilitude,106.0
157353,Transcendence,PG-13,Action,2014,Wally Pfister,Johnny Depp,Alcon Entertainment,119.0
19114,Endless Love,R,Drama,1981,Franco Zeffirelli,Brooke Shields,PolyGram Filmed Entertainment,116.0
258099,Just Before I Go,R,Comedy,2014,Courteney Cox,Seann William Scott,New Artists Alliance,95.0
204922,Before I Go to Sleep,R,Drama,2014,Rowan Joffe,Nicole Kidman,Scott Free Productions,92.0
